"dxhy.name","force.mean","torque.mean","force.median","torque.median","force.sd","torque.sd","force.max","torque.max","force.skewness","torque.skewness","force.kurtosis","torque.kurtosis","force.IQR","torque.IQR","force.coefficient_of_variation","torque.coefficient_of_variation","spearman.correlation","pearson.correlation","spectral_density.df","spectral_density.bandwidth","dual.gini","force.gini","torque.gini","force.autocorr.mean","force.autocorr.sd","torque.autocorr.mean","torque.autocorr.sd"
"d2h13",267.706967420091,22.1291215342466,300.9621,27.59233,153.554651662748,11.5759100585008,468.0672,468.0672,-0.492930839773655,-0.492915633175733,1.88329327459259,1.65395230112993,255.1659,21.9408875,57.3592286904461,52.3107527815155,0.88494237923759,0.906527731298181,1.74381474710542,0.00128300059819917,0.591079030133515,0.322837466650435,0.289917055614935,0.771612982333008,0.151318487666345,0.759587691351135,0.159452526144671
"d2h14",270.016096547085,21.5398794753363,299.5909,27.2599,158.956449940384,11.8398008081854,478.0341,478.0341,-0.464473233964847,-0.460024866997325,1.79826890846617,1.58765114239244,276.6666,23.2706385,58.8692496384806,54.9668851292426,0.889306864631394,0.913394553431059,1.77566524476945,0.00128300059819917,0.597701972472357,0.331256531502638,0.304388368055413,0.777871814172734,0.148434329835082,0.77139252731206,0.153585123237682
"d2h15",274.149842723214,21.8696555133929,303.0188,27.75855,164.013479974727,11.8648633737383,496.5442,496.5442,-0.4019743508034,-0.453410997671782,1.78648406664407,1.57872556559531,301.29055,23.18753175,59.8262170590839,54.2526303922453,0.896062529114491,0.912314192438373,1.78362786918546,0.00128300059819917,0.601344273392007,0.338669611556925,0.300657043412008,0.793733179737013,0.137364275613935,0.775010838800982,0.151066118785137
"d2h16",274.341873455357,21.2211052142857,296.0374,27.59233,160.523152170608,11.8310485001834,496.5442,496.5442,-0.447584368954559,-0.441367045679085,1.79790235086845,1.59573262980473,281.004825,23.0213175,58.5120857231186,55.7513304831029,0.885376303248779,0.914375224068315,1.78362786918546,0.00128300059819917,0.598313372765845,0.329734565662673,0.310231789563635,0.784926920080543,0.141802992609054,0.770781426751166,0.152437453445464
"d2h17",240.181154906716,18.5755798208955,260.8824,19.44761,178.057594512258,13.3077615801783,496.5442,496.5442,-0.103084513051276,-0.0313349138189242,1.42441935522186,1.29665957985663,386.169845,28.257205,74.1347066056926,71.6411638747797,0.912455954990564,0.933016011224132,1.77831945290812,0.00106916716516597,0.646335956215156,0.419101229564597,0.400504073020015,0.853705378320861,0.105716659342433,0.852452526412041,0.102301734679767
"d2h18",239.919747439114,18.9084707933579,259.7483,19.94627,185.514341777584,13.3231720864147,516.9114,516.9114,-0.0810462812721227,-0.0639178182980905,1.40164961079002,1.2944697379313,408.55904,27.924769,77.3234982771324,70.461393901271,0.89427055383299,0.930604789743386,1.68583688807638,0.0010023442173431,0.657820082489239,0.436402331014646,0.394669241402912,0.854759289630123,0.106557239624658,0.855492317924978,0.101447030941008
"d2h19",262.391041904215,21.1715727586207,269.9547,22.60577,192.715412125616,13.827914616729,531.4972,531.4972,-0.10808218811539,-0.07636290297617,1.4537614871224,1.38150566354437,414.35989,27.924773,73.4458808986194,65.313591835536,0.899390282664831,0.926750735345022,1.73187081048141,0.00106916716516597,0.644067240013801,0.416303223878593,0.368915591706958,0.861916672643367,0.0941271043404095,0.838247904115032,0.108350251991198
"d2h20",149.475374900735,17.5116480386029,19.99224,9.308257,203.503543802079,16.9423895040188,582.5477,582.5477,1.06448297402283,0.59685632548179,2.43347824164066,1.74477488656152,271.020324,33.659323,136.145197118404,96.7492577892771,0.812190956384692,0.734661716764707,1.69205768840138,0.00050117210867155,0.758709725370294,0.667943285144775,0.526239495864413,0.948977166523763,0.0399447752135719,0.940041341601671,0.0398618707250798
"d3h1",214.357145084211,13.1242930368421,250.6761,14.62726,87.2489105616026,6.66559380893214,311.9313,311.9313,-1.29047518189682,-0.602235424552097,3.36778572006795,2.77938460334913,75.36655,6.23321,40.7025903089569,50.7882122886215,0.622381624317631,0.583715947314807,1.77292809262645,0.00150351632601465,0.54966086019018,0.206362314979724,0.276606609818512,0.552815756401264,0.273623780251123,0.677149793077691,0.203619635772581
"d3h2",232.417840502703,17.6317801135135,266.5525,19.61383,97.412464813857,8.45796637814663,359.9216,359.9216,-1.04883573124855,-0.841501489436534,3.06392565574353,2.61188452490701,108.8054,10.63801,41.9126451752417,47.970008267425,0.775412451122851,0.727866940668916,1.72627209018891,0.00150351632601465,0.545270974719814,0.223573055777797,0.262286666331603,0.575683966405504,0.255472583845798,0.71114452747548,0.17323090772614
"d3h3",241.356332989247,18.4270608763441,273.3568,21.442235,107.736129357717,8.85894130446981,379.1178,379.1178,-0.898549767666605,-0.871323819910912,2.73930234084694,2.48566452154708,132.051025,12.3002,44.6377884613107,48.075715188213,0.792335617795519,0.774443017154593,1.73560329067642,0.00150351632601465,0.55456135269407,0.243032390533722,0.260924250537169,0.608400042789069,0.244067636543536,0.726948370224006,0.165953189979986
"d3h4",240.996402352941,18.9560632834225,275.6248,21.60845,111.023667996286,9.20478215456456,375.0043,375.0043,-0.865519187564878,-0.791892576190115,2.61055974505964,2.3945721568493,133.1114,11.96776,46.0685997435311,48.5585114215902,0.794420969354811,0.763074489173335,1.74493449116392,0.00150351632601465,0.557247916275173,0.251603313637564,0.266080778691827,0.620562249105303,0.238270737267556,0.72399944636817,0.161790856679715
"d3h5",248.216387433155,19.5036080534759,283.5631,22.27333,112.909561712602,9.26113986259711,381.8601,381.8601,-0.847763906304556,-0.819673853181024,2.55206284510134,2.42339635293432,152.8682,12.300195,45.4883591209339,47.4842390044163,0.798452951874777,0.797065250588495,1.74493449116392,0.00150351632601465,0.555303967280127,0.248998329660402,0.259398500968882,0.633302852778931,0.227740237533725,0.726186487746763,0.162878253776805
"d3h6",244.55677243617,19.932118893617,273.9238,22.93821,109.443975512333,9.37656569963897,385.9735,385.9735,-0.845085770363164,-0.80492623865534,2.61583342570557,2.39166897169622,145.4198,13.4637275,44.7519708499989,47.0424933228834,0.843288388276973,0.805967847068334,1.75426569165143,0.00150351632601465,0.550895540816929,0.245465752618034,0.25801458680555,0.633495116609598,0.225791118717905,0.734601857314412,0.161698697405577
"d3h7",247.095824069519,21.0769097005348,276.7589,25.26527,114.374918346304,9.50416869830655,391.4582,391.4582,-0.702005363072263,-0.875378016108984,2.42986932555967,2.50752020303395,168.81935,12.63264,46.2876775748849,45.0927998143172,0.786744590717017,0.762828185407507,1.74493449116392,0.00150351632601465,0.55296883187207,0.257291374867849,0.244081389571976,0.648533926151206,0.217270679418212,0.731423853565597,0.157352016935495
"d3h8",250.710452404255,20.5527881329787,282.99605,24.26796,112.952262796344,9.35762416610121,394.2005,394.2005,-0.778390665223672,-0.912954215332415,2.56143834753721,2.50008836406589,160.18875,12.0508675,45.0528734295512,45.5297067510081,0.823469703883349,0.811075597402712,1.75426569165143,0.00150351632601465,0.552114217730996,0.249021837594247,0.245343054493088,0.642920641098044,0.217394329026195,0.733159114905523,0.157622777308428
"d3h9",250.158884643979,20.5119319790576,279.0269,24.93283,119.535236998322,9.88979141700598,401.1462,401.1462,-0.67929605501901,-0.787963323336458,2.34867801284996,2.27990180102212,177.1072,14.62726,47.7837263979018,48.2148216321277,0.820208416021047,0.819570090512799,1.78225929311395,0.00150351632601465,0.561204428886579,0.266318934879603,0.263121769228545,0.667988331488244,0.206127325813195,0.720134360546652,0.17599259896372
"d3h10",252.276635463158,20.3609383894737,283.56305,25.09905,118.247754075956,9.52697917531562,409.6893,409.6893,-0.67029093291445,-0.902563795146343,2.41095813896421,2.38798353214524,175.734675,14.0454925,46.872257456131,46.7904719963247,0.868655533778833,0.841896814217797,1.77292809262645,0.00150351632601465,0.559434564790233,0.261699530632918,0.250135457205578,0.660134939459922,0.209236399302005,0.728096292889812,0.168106104043092
"d3h11",277.052996604167,22.0603619114583,309.189,27.59233,134.824330447187,10.413123277529,439.5902,439.5902,-0.599298732727883,-0.885589356357792,2.15278393188245,2.34281578507349,215.573,14.9597,48.6637329679615,47.2028669308475,0.835949666809798,0.835682542119958,1.79159049360146,0.00150351632601465,0.565224695695674,0.272480286076119,0.251908617154712,0.695387555206376,0.188386866278087,0.735174780889953,0.162751693952863
"d3h12",290.625681391753,23.6939014793814,328.3851,29.25452,143.252854685173,11.1776786423623,468.0672,468.0672,-0.566320021925653,-0.844396177716245,2.09964909296758,2.2706527140206,241.665125,17.45298,49.2911892710794,47.1753402540697,0.854902769008685,0.866232982835729,1.73784277879342,0.00144337567297406,0.565797426844692,0.276594518392461,0.253471281437189,0.703907928531804,0.184156759650032,0.745214206462286,0.15707157954882
"d3h13",288.628181326425,23.4635601139896,324.2717,28.92209,141.30657884018,10.9700523693868,460.9479,460.9479,-0.578630382817571,-0.844821107716184,2.11198514210995,2.28595232177561,233.1754,16.28945,48.9579978610506,46.75357156413,0.862333431419248,0.869561112849912,1.72888482632541,0.00144337567297406,0.564731051861989,0.274227936019148,0.251679881714709,0.701228382902988,0.184545472734972,0.743718718883911,0.155894252782113
"d3h14",291.349468969231,23.7036647692308,320.1582,29.58696,146.057520780173,11.2746029426772,479.458,479.458,-0.498001665924503,-0.811528010823067,2.04836198394386,2.21833499425634,247.97455,16.954325,50.1313839002048,47.5648092919057,0.859191312831175,0.865681180166118,1.74680073126143,0.00144337567297406,0.568791183687733,0.282584826372465,0.256723017856674,0.711491218161438,0.178565371869131,0.745806880688345,0.156359033071815
"d3h15",296.254587938776,23.9202536122449,309.87455,29.25452,150.263635456645,11.3969732042164,485.1534,485.1534,-0.47245613192899,-0.797016752853974,2.02064681963965,2.17806803999147,259.2273,19.03206,50.7211167604598,47.6457038832659,0.889246728500266,0.879526221929477,1.75575868372943,0.00144337567297406,0.571177355259602,0.286243078507033,0.257937952238029,0.718852224830298,0.175565340548533,0.754892963204961,0.149357503826933
"d3h16",299.12887509596,23.8901859242424,314.6736,29.58696,154.585037864716,11.514308485535,495.1204,495.1204,-0.416779833414457,-0.73304330839546,1.98570803255993,2.10148508226259,268.793875,18.78274,51.6784071130297,48.1968140476082,0.907729513476468,0.891682653694253,1.77367458866545,0.00144337567297406,0.575124355650374,0.292771441674414,0.263424526185872,0.727181553488499,0.171404651304334,0.75549959281901,0.150828591396296
"d3h17",313.842877850746,24.1439124925373,337.9832,29.58696,164.219915594126,11.5999107993624,532.9558,532.9558,-0.452341271938972,-0.748278788474909,1.92932569786568,2.08406501761951,284.7366,18.94895,52.3255192912881,48.044867636709,0.904941417026035,0.904692775931942,1.66717448710136,0.00133645895645747,0.578780142486561,0.295853829168253,0.261170512080684,0.725281669325089,0.174866399609294,0.742992139224647,0.160935110674935
"d3h18",304.510037098039,25.1837896176471,326.3284,31.24915,162.320441282338,12.3547536112731,505.2427,505.2427,-0.43473345451019,-0.671745989400081,1.86343793241613,2.00368345513445,285.359725,20.36181,53.3054485918562,49.0583577723973,0.906665121188326,0.903594685579456,1.69205768840138,0.00133645895645747,0.577003636497107,0.300508668380171,0.26970109422795,0.732694826868805,0.170909802019248,0.757707530749279,0.1513704004523
"d3h19",340.074218456731,27.9247717019231,365.4063,32.74512,183.615483285607,13.0789469024291,566.5032,566.5032,-0.381414131850016,-0.792860708501461,1.74392449661369,2.31877786751706,333.563725,17.28676,53.9927678489891,46.836361070513,0.89478061578922,0.86716272983183,1.72523529013474,0.00133645895645747,0.578487463413527,0.30457296498222,0.256513165775753,0.751720669609153,0.157691150878677,0.779886536178783,0.130486981748874
"d3h20",311.271714314286,25.9234964457143,231.9645,15.62457,281.621139677099,26.0981815938048,909.1596,909.1596,0.381834665217157,0.909331611933851,1.6323029214743,2.40624564338966,593.16462,36.817481,90.474375513848,100.673848716574,0.857010786581441,0.817683830176238,1.74182409100142,0.00080187537387448,0.696686483363807,0.50738187264249,0.540440298241948,0.764488477791045,0.150128555965356,0.77983190896143,0.127688746341039
"d4h1",227.227214051643,13.5175749107981,249.6924,14.9597,113.244000193036,7.86597428780273,383.1445,383.1445,-0.732066978573028,-0.336293463849786,2.3798776712585,1.92961278292684,147.3078,13.629953,49.8373404196638,58.1907208926893,0.819841206159297,0.782157878115952,1.76670729230144,0.00133645895645747,0.585960913255877,0.274868554846637,0.330751468535325,0.687656089098743,0.205414168476335,0.719554719801567,0.190245548447563
"d4h2",252.427640890547,15.8776246567164,291.6516,18.94895,129.481336598681,8.77045354117356,418.0929,418.0929,-0.757010585135773,-0.653740575578942,2.26303087843967,1.94062648344565,199.7835,15.957012,51.294436751015,55.2378188223738,0.818002615839651,0.826708886336313,1.66717448710136,0.00133645895645747,0.586966122437903,0.281831101183698,0.304397801024026,0.685094441104906,0.206940648129213,0.698179736713521,0.19899828278051
"d4h3",246.420614944175,16.2103752427184,293.3527,19.94627,131.249196012123,9.32310362702247,418.0929,418.0929,-0.686623284536215,-0.578359042550821,2.11225195030222,1.80644124347382,211.557275,17.3698765,53.262262997703,57.513188235481,0.858187197083428,0.84492308150414,1.70864648926806,0.000668229478228734,0.591415858001918,0.294856728225376,0.319107948308954,0.76244064549775,0.170923976391489,0.769068378236492,0.166646614917053
"d4h4",263.256308084577,17.5381594776119,293.9197,21.27602,135.913635398026,9.50763445879225,428.0599,428.0599,-0.629462993832035,-0.660600358351289,2.13221218993492,1.92824359062925,225.9632,15.957013,51.6278741379147,54.2111301412732,0.842332160930466,0.850548092089356,1.66717448710136,0.00133645895645747,0.585646752656584,0.287962137946089,0.297973544222005,0.712275361508804,0.186697492692685,0.713367127587061,0.191760971553042
"d4h5",261.597895851485,17.4134851336634,297.88885,21.60845,131.564137428146,9.51083339767511,419.5168,419.5168,-0.71806636187982,-0.660181757337977,2.22685957935616,1.93004409223315,194.402175,16.37255975,50.2925059851542,54.61763297049,0.855354475334075,0.852702693009927,1.6754688875347,0.00133645895645747,0.580929755542111,0.278130123303894,0.30015365072515,0.698652958064799,0.195227006288875,0.714454260575523,0.191387282450836
"d4h6",257.285235894737,17.0052254641148,298.4559,21.27602,139.108969300516,9.90146234575738,438.0268,438.0268,-0.583692114520655,-0.547864226062941,1.9990090500776,1.73764017857862,227.2006,18.284077,54.0679953191834,58.2259986299616,0.855825525594621,0.865576660988584,1.73352969056808,0.00133645895645747,0.593650900177405,0.30240766480346,0.322297645495374,0.738966535034098,0.17157308286424,0.733760466224331,0.183857448701586
"d4h7",265.167672850242,17.6095653574879,307.7311,21.94089,138.791692789936,9.90500932086367,438.0268,438.0268,-0.606778181487978,-0.615844743352638,2.08570380080931,1.8652713085196,223.28185,16.9543285,52.3411060247607,56.2478920960526,0.875019613775557,0.867288337510552,1.7169408897014,0.00133645895645747,0.588035503662007,0.292473146862821,0.310034346947504,0.727744615460659,0.177960726311079,0.725804235577074,0.185414607082886
"d4h8",271.817091554502,18.2919543412322,313.2157,23.93552,146.835557298993,10.6537992475055,456.5369,456.5369,-0.548141764518088,-0.546834170345054,1.99447764747038,1.71652881112648,239.53,19.946262,54.0199869181333,58.243089003839,0.913052033211939,0.900155819689552,1.75011849143476,0.00133645895645747,0.593204677903567,0.303341211738278,0.322067510440545,0.747528409247955,0.165910650671101,0.749255877759126,0.17276445933882
"d4h9",283.441861275229,19.202092940367,311.84455,25.09905,162.470840726799,11.2124873968121,496.4047,496.4047,-0.420753322626083,-0.504443113786177,1.84604459316017,1.65335663708149,277.097525,21.276014,57.320693561575,58.3920067027744,0.899961587490172,0.900178834795288,1.73585212268942,0.00128300059819917,0.603446584422502,0.32461496328428,0.323113991389881,0.780649013548872,0.145109838678282,0.764449470648701,0.160228989314316
"d4h10",288.386149734884,19.5133234511628,321.4426,24.93283,160.093995278887,11.2183008897963,494.9809,494.9809,-0.46929377907929,-0.54524490438979,1.88969126443134,1.70796919865514,257.05195,20.444927,55.5137600838538,57.4904675662917,0.885915542955431,0.897073196189675,1.78329609316812,0.00133645895645747,0.597409580735506,0.313337791255434,0.316991857686788,0.766740914425648,0.153950628437142,0.753191885130152,0.167708511280838
"d4h11",288.177716675676,19.419157045045,313.90125,25.26527,167.151549705471,11.3306752777394,505.0685,505.0685,-0.407546738834324,-0.488798410021305,1.80230222242959,1.62466547049386,289.596425,21.608452,58.002940558235,58.3479254607014,0.900023423749751,0.906848260435573,1.76770262035344,0.00128300059819917,0.60543029507802,0.328510353446554,0.322733433569675,0.788745194748503,0.139521942536927,0.773458661013112,0.15543538566856
"d4h12",297.971313735426,19.9134691390135,326.9272,25.59771,174.617947891065,11.7786201541239,525.4887,525.4887,-0.392778799566857,-0.45257025116053,1.7584979265813,1.58493584397993,301.89495,22.439553,58.6022680176897,59.1490115152656,0.907222159268075,0.920236230170259,1.77566524476945,0.00128300059819917,0.607908890185209,0.3316593712914,0.328288847237616,0.791452106054231,0.138273096415565,0.779636855468284,0.150016254841401
"d4h13",251.815275041199,17.1796860674157,266.7029,18.28408,193.867696861451,13.358955221359,521.113,521.113,-0.0677710459400053,-0.0599429946666253,1.40545730930954,1.28513098671309,429.572975,28.090991,76.9880607241691,77.7601823976083,0.900641104588511,0.93741061402699,1.77168393256145,0.00106916716516597,0.666108398070618,0.434849407275407,0.434215890982424,0.874629238387659,0.086696046258936,0.853439824512611,0.103922713435922
"d4h14",312.660757330357,20.9495152053571,334.46855,27.426115,184.421164342652,12.572270656441,545.9089,545.9089,-0.346454405729714,-0.43941109914334,1.71035941241582,1.59214543177074,329.3707,23.43685975,58.9844296154482,60.0122271718537,0.902006254974309,0.912122339530242,1.78362786918546,0.00128300059819917,0.609224409009055,0.334378351752833,0.33415159645998,0.802413571054064,0.131662262181439,0.783501375822342,0.148570202162212
"d4h15",325.701116093617,22.3765978425532,346.1233,25.93015,201.118793383138,12.4299520108993,588.2078,588.2078,-0.299252806755648,-0.495433372743159,1.62192079575822,1.7938629246392,369.42285,22.60576,61.7494946886612,55.548891294196,0.89014521505586,0.885409876896994,1.75426569165143,0.00120281306081172,0.615399112072532,0.349403932581654,0.310700164319841,0.825493533084582,0.117128446609448,0.777892747793819,0.142881821456293
"d4h16",515.223183820809,40.5843087803468,589.6664,43.54935,243.618385995051,27.930303062198,846.038,846.038,-0.525361120027213,-0.0668541084778652,1.95286927054788,1.59728362948194,455.0552,54.18735,47.2840496400838,68.8204478567425,0.944134045797886,0.952719561669981,1.72191752996141,0.00160375074774896,0.566223629385818,0.265314923370191,0.394235525357576,0.818724620138416,0.113887128394186,0.822336916274746,0.113523597351481
"d5h1",206.921710631818,12.8336086681818,224.1766,14.9597,97.3936247490634,7.25580841720498,354.3503,354.3503,-0.795047213150129,-0.332162517896408,2.57989931656962,1.98756820744185,96.225225,11.38599225,47.0678617780996,56.5375538931166,0.734923976709822,0.696335091276632,1.75177737152143,0.00128300059819917,0.575477566737509,0.258289464792282,0.320187210154661,0.67891573619219,0.206541097158716,0.720000908861573,0.185012130279069
"d5h2",242.750006452736,16.003322119403,290.5176,18.94895,117.462035464208,8.8056511996824,401.0067,401.0067,-0.853305573643263,-0.618119486109609,2.47707625718968,1.99306110474372,147.1858,14.959696,48.3880668761498,55.0238952511374,0.836172880315849,0.809418581292688,1.66717448710136,0.00133645895645747,0.573928963471272,0.262106492258122,0.305390164344328,0.658836745481131,0.222321299016735,0.690759902958889,0.199519774816574
"d5h3",246.762673240385,15.9314405625,289.9506,19.28139,130.467581708395,9.06288648265175,408.126,408.126,-0.670319321729461,-0.559108354932647,2.15164851691154,1.82991238545226,198.966975,16.7049965,52.871684357747,56.8867984479966,0.879797936305913,0.844280441180097,1.72523529013474,0.00133645895645747,0.590354064117841,0.292572656672855,0.316262032491478,0.716010884886845,0.187860252367768,0.727751977089005,0.186286096357126
"d5h4",245.280816461538,16.4332936153846,288.81655,19.28139,130.239729157158,9.5456974126367,422.3645,422.3645,-0.624187844960031,-0.503207526327767,2.14504099393468,1.81897766906605,195.008975,17.619197,53.0982125043525,58.0875485830799,0.863718292548777,0.851642875234697,1.72523529013474,0.00133645895645747,0.590114096189326,0.295597867773769,0.325248196198269,0.722135572007823,0.184220561488411,0.72044354873493,0.186313985583013
"d5h5",252.248679779904,16.5837136220096,297.3218,19.61383,136.959405598353,9.43078076793588,426.636,426.636,-0.574195316655577,-0.543239882553314,2.04561656470183,1.80937912093713,220.3448,17.286759,54.2953904527288,56.8677256668225,0.862561420099622,0.857210012747671,1.73352969056808,0.00133645895645747,0.594836959167603,0.303803467091415,0.316663253306398,0.740250984953232,0.171918951657909,0.72946342664575,0.186328581614828
"d5h6",255.667360444976,16.9925006937799,297.3218,20.2787,137.80302148831,9.79632305518959,433.7553,433.7553,-0.560372501482429,-0.512762395138958,2.04075717372162,1.76256865755145,220.2228,18.616517,53.8993406309161,57.6508615872856,0.868669493025404,0.85850623802856,1.73352969056808,0.00133645895645747,0.592969433942805,0.302101419650251,0.321978261852803,0.741978423311866,0.169724309409206,0.738536789343112,0.180591387810284
"d5h7",247.72836957346,16.6045571753554,284.8474,19.61383,134.291871542535,9.56535440616905,429.4837,429.4837,-0.537002140155378,-0.496134540186144,2.0458607666675,1.76707458731218,207.25495,17.78542,54.2093228053612,57.6068021878114,0.881528729473927,0.866685766913347,1.75011849143476,0.00133645895645747,0.593373322382016,0.304183859555581,0.321998764229359,0.739458159220723,0.172689725967632,0.735595608237014,0.180878675052663
"d5h8",255.939711271429,17.2820146,293.3527,20.94358,136.005287185593,9.80132384566001,430.9076,430.9076,-0.559233761124844,-0.531687532328929,2.04250695789138,1.8194345618039,219.6012,17.28676575,53.1395798291563,56.7140120669729,0.890181706114296,0.867438948434671,1.74182409100142,0.00133645895645747,0.589633843052507,0.298010546871231,0.31681954906297,0.736157340948274,0.172755779557536,0.744194741294939,0.175186445686112
"d5h9",258.86856228169,16.9902228356808,289.3836,21.27602,141.927831288533,9.95729579916534,442.2984,442.2984,-0.506402329695672,-0.508659380907484,1.97513965520767,1.701802066342,231.314,18.284077,54.8262137501628,58.6060341613311,0.911408528637129,0.885244362949489,1.76670729230144,0.00133645895645747,0.597033563222324,0.308758224316158,0.326044817794805,0.754293846793465,0.161506644071854,0.756680220971047,0.169550272401656
"d5h10",253.67894575,17.13263385,294.4867,21.442235,147.906579331134,10.689795411031,445.1461,445.1461,-0.466314543189093,-0.4483003091636,1.84885426781554,1.58636910705688,262.34055,21.3591255,58.3046333994526,62.394349313845,0.92423107666961,0.910914168903698,1.75177737152143,0.00128300059819917,0.606790097689874,0.328523699471933,0.346930676656203,0.77932429148178,0.146922855728819,0.77578809118433,0.156592489112654
"d5h11",277.369088258929,17.6548196607143,314.58685,23.60308,162.626873918521,11.1240126048816,489.2855,489.2855,-0.416334072932547,-0.46060854034191,1.80285920963918,1.55065050055639,282.86925,21.608458,58.6319387424694,63.0083615616585,0.921378704565117,0.916974479447553,1.78362786918546,0.00128300059819917,0.611051333511057,0.331861795296945,0.347679143335205,0.793383565547121,0.137538335904647,0.779721450283537,0.154127657731733
"d5h12",276.785378456897,18.2740465043103,299.5899,23.436865,175.197025434062,12.0174416200885,515.2786,515.2786,-0.30796533185893,-0.350743727406772,1.67267349775359,1.45175321352844,341.37517,24.600391,63.2970666336498,65.7623456154276,0.91538322439196,0.925593334673233,1.73187081048141,0.00120281306081172,0.624237777796807,0.359546767774169,0.365566105683623,0.81556793972283,0.12440452231445,0.801755461392324,0.138631029981424
"d5h13",282.465393471366,18.7307445726872,304.9888,25.59771,171.294901140847,11.7405284511235,507.9857,507.9857,-0.372370867505788,-0.423277119684941,1.71109377729657,1.51623095795382,324.33925,22.93821,60.6427920375356,62.6805218850899,0.906132932007644,0.921513988465941,1.69454600853138,0.00120281306081172,0.61480063688868,0.343087029489376,0.346368474090054,0.796838601714493,0.136129894031894,0.787540481931775,0.147301830491846
"d5h14",274.667838733051,18.2883027881356,284.84745,22.43955,177.598183021345,12.0950467532929,513.82,513.82,-0.265892012454837,-0.305601772561704,1.62669624637012,1.449537738403,348.94726,24.35106325,64.659256737354,66.1354248855693,0.908360114641471,0.927112657168484,1.76173065204144,0.00120281306081172,0.628030507475392,0.367736955177171,0.369553341609033,0.82832767417347,0.115269358107399,0.806374486966184,0.132628349874439
"d5h15",286.524072179039,19.211708790393,296.1878,23.93552,177.443778377085,12.1448577656364,509.4443,509.4443,-0.33464706141512,-0.38764295761369,1.6455776949448,1.50321229914889,345.4125,23.603083,61.9297977400678,63.2159163879768,0.880162703312276,0.91317224477178,1.7094759293114,0.00120281306081172,0.61779493974305,0.350009482912665,0.351503636794373,0.804165483364755,0.131290101168092,0.791408764021629,0.143009363370943
"d5h16",291.237411307018,19.9710525131579,311.15895,25.93015,178.279540362907,12.1211518090226,510.9029,510.9029,-0.351321470425255,-0.398264868345575,1.6614784885694,1.52662420574948,335.956925,23.603077,61.2145052254183,60.6936054123167,0.901142052069196,0.924419591214899,1.70201096892139,0.00120281306081172,0.614256623373457,0.345789538453751,0.337739791470771,0.813387164139283,0.124595828687327,0.789450837376997,0.14244377864627
"d5h17",293.722901438819,19.6671302616034,310.4734,24.26796,188.941348847673,12.6751542559818,534.2402,534.2402,-0.284870847712027,-0.319194108665884,1.58798215476481,1.46445092545058,379.1048,24.93283,64.3263933190544,64.4484176765117,0.911850066719885,0.932828629694549,1.76919561243144,0.00120281306081172,0.626102138189533,0.364249058999755,0.359863454696393,0.827023817183456,0.116462263463044,0.808550983053011,0.130700678815247
"d5h18",309.08270651046,21.0645916987448,311.8445,24.93283,198.979167475393,13.2679582740107,570.7048,570.7048,-0.237624272704797,-0.278453506821341,1.56741469331804,1.48722329515376,387.07265,26.262579,64.3773214366681,62.987018517911,0.913411820551961,0.939314149989562,1.78412553321146,0.00120281306081172,0.625158205082924,0.365297627212011,0.354910840620532,0.837537926299854,0.109508081582705,0.812402985251457,0.125206582455672
"d5h19",404.89832228972,44.8371542056075,408.8379,46.37507,171.538448391807,19.1977915427423,720.3225,720.3225,-0.131884691148084,-0.517394573656279,2.491563076149,3.17467531104651,245.662325,16.95433,42.3658086360418,42.8167038762271,0.391165153696171,0.57264287068511,1.77500169273478,0.000668229478228734,0.522217539774365,0.240976531030881,0.233464661269955,0.741549178642246,0.153576565782786,0.763372381163262,0.127551829059335
"d6h1",187.853047296429,11.0927358107143,215.6713,11.80154,72.2459887946581,5.63452872630445,276.9092,276.9092,-1.6257980588702,-0.0291316151268023,4.2521325790865,3.15709587147298,18.1445,4.321691,38.4587792609269,50.7947617472522,0.643303556885166,0.566663775919823,1.74182409100142,0.0010023442173431,0.537929880888601,0.177398496429652,0.273269141405243,0.586041411584609,0.261810220019064,0.666816594635886,0.225114053731791
"d6h2",246.341156442857,15.5834160285714,295.6208,18.78273,128.52094872823,8.66100693590292,408.126,408.126,-0.767426990893691,-0.517227846646515,2.18090422745736,1.9029831158132,193.823675,15.12591825,52.1719352884677,55.5783591994425,0.774621837532199,0.761137980254617,1.74182409100142,0.00133645895645747,0.587792363257609,0.284688523664081,0.30998819885254,0.720657270791916,0.1829596706849,0.717329910091711,0.187639110558314
"d6h3",263.644166774648,16.7342614647887,311.8445,19.28139,146.460590064285,9.91377772824152,453.6892,453.6892,-0.597212794545587,-0.454354604573172,1.9434076353126,1.68884787548883,251.9974,18.948955,55.5523726756578,59.2423976947027,0.825918041366209,0.822323034991187,1.76670729230144,0.00133645895645747,0.600317403408769,0.309446343058194,0.331997833749635,0.759784085180199,0.157900931776779,0.748979823026116,0.167492859890219
"d6h4",270.696693146226,17.042139504717,311.15895,20.2787,150.278423254907,9.62776177921669,466.5039,466.5039,-0.546391008577889,-0.501265622634604,1.92941584529088,1.70696723123855,259.3026,18.616517,55.5154263276237,56.4938561649016,0.810076911941619,0.825912784272833,1.7584128918681,0.00133645895645747,0.600351772877879,0.311189152950074,0.314594173012032,0.755888769461345,0.161658712507671,0.746850904348568,0.172761360465173
