"V1","V2"
-1.68406023293598,-1.46396585662055
-1.68406023293598,-1.46396585662055
-1.67690966176807,-1.46396585662055
-1.67690966176807,-1.46396585662055
-1.67690966176807,-1.46396585662055
-1.67690966176807,-1.46396585662055
-1.67690966176807,-1.46396585662055
-1.67690966176807,-1.46396585662055
-1.64830739053949,-1.46396585662055
-1.48384429400677,-1.46396585662055
-1.29077891952395,-1.46396585662055
-1.17636982116659,-1.46396585662055
-1.08341241614837,-1.46396585662055
-1.01190663725399,-1.46396585662055
-0.951611159248821,-1.46396585662055
-0.883778830512115,-1.46396585662055
-0.815945829622486,-1.46396585662055
-0.733039127269795,-1.46396585662055
-0.665206798533089,-1.46396585662055
-0.597374469796384,-1.46396585662055
-0.522004618175223,-1.4362906554518
-0.461709140170049,-1.3809403363635
-0.431561065091001,-1.35326513519475
-0.363728736354295,-1.2702396149377
-0.295398342301255,-1.24256441376895
-0.295398342301255,-1.24256441376895
-0.219174184314289,-1.18721401143144
-0.203929083855726,-1.13186369234315
-0.173439555091525,-1.10418849117439
-0.13532714002158,-1.0488381720861
-0.0743474103402535,-0.993487769748594
-0.0667251961874339,-0.938137450660299
-0.0209905669646699,-0.910462249491546
0.00187674764671229,-0.85511184715404
0.0323662764109139,-0.772086326896993
0.0628564773280391,-0.716736007808698
0.116213320703623,-0.661385605471193
0.0857237919394209,-0.689060806639946
0.0933460060922405,-0.578359918715723
0.131458421162185,-0.467659280539134
0.139080635315005,-0.495334648206308
0.146703521620748,-0.384634010029719
0.154325735773567,-0.412308545204785
0.139080635315005,-0.412308545204785
0.139080635315005,-0.32928327469537
0.16957083623213,-0.356958642362544
0.184815264537769,-0.21858263651878
0.230549893760533,-0.16323273367654
0.261040094677658,-0.0525312630078418
0.338281892190847,0.0581693751687477
0.299152509747603,0.141194645678163
0.306774723900422,0.113519278010988
0.306774723900422,0.113519278010988
0.365930902700215,0.334920554364167
0.421228251566027,0.279570651521927
0.467309039544408,0.417946657365691
0.430444140300533,0.362595922031342
0.439660701187964,0.390271289698516
0.448876589922471,0.334920554364167
0.412011690678596,0.334920554364167
0.375146791434721,0.168870013345337
0.375146791434721,0.307246019189101
0.458093150809902,0.417946657365691
0.541039510185081,0.556322663209455
0.550255398919588,0.611672566051695
0.52260638841022,0.52864729554228
0.504173938788283,0.611672566051695
0.52260638841022,0.473296560207931
0.531822949297651,0.556322663209455
0.568687848541526,0.473296560207931
0.513390499675714,0.445622025032865
0.531822949297651,0.417946657365691
0.52260638841022,0.500971927875105
0.513390499675714,0.52864729554228
0.577904409428956,0.611672566051695
0.633201758294768,0.63934793371887
0.614769308672831,0.694698669053219
