"V1","V2"
-2.38249672660763,-1.95601243753878
-2.38249672660763,-1.95601243753878
-2.14314514766814,-1.95601243753878
-1.87955037010697,-1.95601243753878
-1.73676997743928,-1.95601243753878
-1.62693880291526,-1.95601243753878
-1.45120898562155,-1.95601243753878
-1.35176738464544,-1.95601243753878
-1.07392914329081,-1.95601243753878
-0.853973795755891,-1.95601243753878
-0.64559488244725,-1.95601243753878
-0.483522738455595,-1.95601243753878
-0.321343223630129,-1.95601243753878
-0.180848487587217,-1.95601243753878
-0.0988925366209435,-1.9155489392719
-0.0286451685994882,-1.87508544100503
0.0181860659441944,-1.79415856618871
0.0650183328997406,-1.71323156965497
0.0767258834326952,-1.63230469483865
0.0533097499549224,-1.5513776983049
0.0181860659441944,-1.47045082348858
-0.0169376180665333,-1.42998732522171
-0.0754774355550341,-1.38952382695484
-0.122308670098717,-1.30859695213852
-0.157432354109445,-1.26813345387165
-0.215972171597945,-1.22766995560477
-0.192556038120172,-1.14674308078845
-0.157432354109445,-1.06581608425471
-0.14572480357649,-1.14674308078845
-0.110601119565762,-1.10627958252158
-0.0637688526102159,-0.944425711171518
0.0181860659441944,-0.823035338088326
0.08843343396565,-0.823035338088326
0.170389384931924,-0.74210834155458
0.205513068942652,-0.74210834155458
0.275760436964107,-0.539791215372499
0.369422906051472,-0.377937465739862
0.310884120974835,-0.458863731969041
0.287467987497062,-0.418399990267313
0.264051854019289,-0.418399990267313
0.205513068942652,-0.418399990267313
0.158680801987106,-0.418399990267313
0.146973251454151,-0.256546240634677
0.205513068942652,-0.09469249100204
0.193804485997833,-0.175619974405497
0.24063675295338,-0.09469249100204
0.287467987497062,0.0266975169288676
0.32259167150779,-0.0137662247728608
0.369422906051472,-0.0137662247728608
0.32259167150779,0.148087524859776
0.381131488996291,0.148087524859776
0.416255173007018,0.107625000332325
0.369422906051472,0.148087524859776
0.392839039529245,0.269478749964961
0.416255173007018,0.309941274492412
0.381131488996291,0.229015008263233
0.346007804985563,0.148087524859776
0.404547622474064,0.148087524859776
0.404547622474064,0.148087524859776
0.334299222040744,0.0671612586305964
0.299175538030016,0.188551266561504
0.32259167150779,0.350405016194141
0.392839039529245,0.512258765826777
0.416255173007018,0.471796241299326
0.416255173007018,0.309941274492412
0.427962723539973,0.229015008263233
0.451378857017746,0.309941274492412
0.463086407550701,0.431332499597598
0.451378857017746,0.431332499597598
0.486502541028474,0.593186249230234
0.533333775572156,0.512258765826777
0.533333775572156,0.512258765826777
0.580166042527702,0.512258765826777
0.521626225039202,0.350405016194141
0.556749909049929,0.512258765826777
0.626997277071385,0.835967482266328
0.61528972653843,0.552722507528505
0.474794990495519,0.229015008263233
0.463086407550701,0.431332499597598
0.416255173007018,0.390868757895869
0.463086407550701,0.633649990931963
0.463086407550701,0.431332499597598
0.427962723539973,0.714576257161142
0.509918674506247,0.714576257161142
0.463086407550701,0.755039998862871
0.427962723539973,0.512258765826777
0.451378857017746,0.309941274492412
0.439671306484792,0.269478749964961
0.463086407550701,0.309941274492412
0.427962723539973,0.269478749964961
0.451378857017746,0.390868757895869
0.451378857017746,0.593186249230234
0.498210091561429,0.835967482266328
0.556749909049929,0.755039998862871
0.591873593060657,0.674112515459414
0.626997277071385,0.431332499597598
0.603581143593612,0.148087524859776
0.498210091561429,0.0266975169288676
0.521626225039202,0.269478749964961
0.650413410549158,0.674112515459414
0.710515267187249,0.674112515459414
0.61528972653843,0.552722507528505
0.650413410549158,0.755039998862871
0.603581143593612,0.714576257161142
0.580166042527702,0.876430006793778
0.591873593060657,0.835967482266328
0.626997277071385,0.552722507528505
0.69724464509284,0.552722507528505
0.738827097722101,0.633649990931963
0.724671698660608,0.714576257161142
0.685537094559886,0.755039998862871
0.752983529195459,0.674112515459414
0.795450758791804,0.633649990931963
0.738827097722101,0.674112515459414
0.710515267187249,0.876430006793778
0.638704827604339,0.755039998862871
0.61528972653843,0.714576257161142
0.580166042527702,0.390868757895869
0.638704827604339,0.795503740564599
0.710515267187249,0.795503740564599
0.795450758791804,0.795503740564599
0.837919020800014,0.512258765826777
1.00779000400912,0.471796241299326
1.06441366507883,0.795503740564599
1.10688192708704,0.835967482266328
1.09272549561368,0.714576257161142
1.14935018909525,0.957357490197236
0.965322774412778,0.916893748495507
1.09272549561368,1.32152873116424
1.12103835856039,1.28106498946251
1.16350558815674,0.633649990931963
1.00779000400912,0.916893748495507
0.852074419861508,0.957357490197236
0.965322774412778,1.11921123982987
0.894542681869717,1.03828375642641
0.866230851334866,0.714576257161142
0.852074419861508,0.916893748495507
1.02194643548248,1.03828375642641
1.09272549561368,0.674112515459414
1.03610183454398,0.795503740564599
0.965322774412778,0.835967482266328
0.951166342939421,0.997821231898964
0.951166342939421,0.997821231898964
0.894542681869717,1.11921123982987
0.795450758791804,1.1596749815316
0.809607190265162,1.03828375642641
0.937010943877927,1.11921123982987
0.908699113343075,1.11921123982987
0.99363460494763,1.1596749815316
1.02194643548248,1.32152873116424
0.866230851334866,1.20013872323333
0.809607190265162,1.1596749815316
0.685537094559886,1.44291873909514
0.521626225039202,1.28106498946251
0.591873593060657,1.20013872323333
0.357715355518517,1.36199247286597
0.205513068942652,0.997821231898964
0.193804485997833,1.11921123982987
0.0767258834326952,0.997821231898964
-0.0403537515443064,1.03828375642641
-0.14572480357649,1.03828375642641
-0.0988925366209435,0.633649990931963
-0.333027028690221,0.916893748495507
-0.460369870003034,0.755039998862871
-0.425639534912329,0.755039998862871
-0.726630954443078,0.714576257161142
-0.657172349085394,0.552722507528505
-0.888704130846596,0.593186249230234
-1.02762237397383,0.188551266561504
-1.10865947838152,0.512258765826777
-1.23600128728247,0.0671612586305964
-1.34019126014272,0.148087524859776
-1.47317519987811,-0.0542299664745895
-1.50612452126296,-0.09469249100204
-1.68185433855668,-0.135156232703769
-1.75873619169585,-0.09469249100204
-1.83561794159383,-0.337473724038134
-1.87955037010697,-0.458863731969041
-1.95643222324614,-0.49932747367077
-2.02233086601584,-0.661181223303407
-2.099212719155,-0.823035338088326
-2.15412825479642,-0.984889209438391
-2.22002689756612,-1.02535270770526
-2.28592562292877,-1.34906045040539
-2.29690874038117,-1.51091432175546
-2.30789185783357,-1.59184119657177
-2.34084119986666,-1.51091432175546
-2.37379054189975,-1.47045082348858
-2.37379054189975,-1.47045082348858
-2.39575681810103,-1.71323156965497
-2.38477360773156,-1.71323156965497
-2.37379054189975,-1.75369506792184
-2.39575681810103,-1.75369506792184
-2.38249672660763,-1.95601243753878
