"V1","V2"
-2.45684609360093,-1.96896081775266
-2.45684609360093,-1.96896081775266
-2.41060164224872,-1.96896081775266
-2.2520919037204,-1.96896081775266
-2.17893362634004,-1.96896081775266
-2.08138914188495,-1.96896081775266
-2.04481000319477,-1.96896081775266
-1.97165172581441,-1.96896081775266
-1.93507258712423,-1.96896081775266
-1.82533505643907,-1.96896081775266
-1.70340447952386,-1.96896081775266
-1.54489476391847,-1.96896081775266
-1.39857820915775,-1.96896081775266
-1.22260489440604,-1.96896081775266
-1.05553002887282,-1.96896081775266
-0.888455163339597,-1.96896081775266
-0.70852856140322,-1.96896081775266
-0.541453695869996,-1.96896081775266
-0.438637512352539,-1.96896081775266
-0.322970738578044,-1.86921336552882
-0.245859174013009,-1.76946606332912
-0.233007437609856,-1.76946606332912
-0.207303964803549,-1.66971861110528
-0.168628410251869,-1.66971861110528
-0.207303964803549,-1.6198450350175
-0.207303964803549,-1.52009758279366
-0.181599345851127,-1.42035028059396
-0.129635373225946,-1.32060282837011
-0.155631113291933,-1.37047655448204
-0.155631113291933,-1.27072910225819
-0.0906423362000229,-1.12110807394657
-0.0256535591081128,-1.07123434783465
0.0393352179837973,-1.07123434783465
0.169311626021501,-0.871739593411109
0.234300403113412,-0.771992291211409
0.247297700073347,-0.821866017323331
0.364276811151116,-0.572497536787867
0.377275254257167,-0.373002482316039
0.403269848177038,-0.373002482316039
0.403269848177038,-0.323128456155831
0.364276811151116,-0.373002482316039
0.35127951419118,-0.422876508476246
0.325283774125193,-0.472750084564024
0.28629073709927,-0.323128456155831
0.273293440139334,-0.223381904076847
0.299289180205322,-0.0737598255962241
0.364276811151116,0.0259867264827595
0.41626829128309,0.075860752642967
0.429265588243026,0.175607304721951
0.403269848177038,-0.0737598255962241
0.403269848177038,-0.0737598255962241
0.455261328309013,-0.0238872996774482
0.455261328309013,0.0259867264827595
0.442262885202961,0.125734778803175
0.455261328309013,0.275355357042366
0.377275254257167,0.424975935281557
0.338282217231245,0.325229383202574
0.260296143179399,0.175607304721951
0.234300403113412,-0.0737598255962241
0.273293440139334,-0.223381904076847
0.325283774125193,-0.0737598255962241
0.338282217231245,0.125734778803175
0.364276811151116,0.075860752642967
0.41626829128309,0.225481330882158
0.403269848177038,0.225481330882158
0.390272551217103,0.225481330882158
0.403269848177038,0.175607304721951
0.442262885202961,0.275355357042366
0.442262885202961,0.125734778803175
0.41626829128309,0.125734778803175
0.429265588243026,0.225481330882158
0.455261328309013,0.275355357042366
0.468258625268949,0.275355357042366
0.41626829128309,0.275355357042366
0.41626829128309,0.225481330882158
0.481255922228884,0.075860752642967
0.494254365334936,0.075860752642967
0.520248959254807,0.125734778803175
0.520248959254807,0.275355357042366
0.481255922228884,0.37510190912135
0.507251662294872,0.37510190912135
0.494254365334936,0.275355357042366
0.455261328309013,0.075860752642967
0.442262885202961,0.125734778803175
0.455261328309013,0.075860752642967
0.468258625268949,0.125734778803175
0.507251662294872,0.125734778803175
0.572240439386781,0.37510190912135
0.637229216478692,0.474849961441765
0.507251662294872,0.275355357042366
0.507251662294872,0.275355357042366
0.533247402360859,0.275355357042366
0.520248959254807,-0.0238872996774482
0.585237736346717,-0.0238872996774482
0.572240439386781,-0.0238872996774482
0.62423077337264,0.075860752642967
0.68921955046455,0.424975935281557
0.650226513438627,0.275355357042366
0.637229216478692,0.225481330882158
0.676222253504615,0.275355357042366
0.62423077337264,0.325229383202574
0.62423077337264,0.524723987601973
0.598235033306653,0.57459801376218
0.637229216478692,0.524723987601973
0.637229216478692,0.424975935281557
0.62423077337264,0.424975935281557
0.598235033306653,0.674344565841164
0.533247402360859,0.474849961441765
